m_c_report_log_d.app_id,m_c_report_log_d.user_id,m_c_report_log_d.resource_id,m_c_report_log_d.product_id,m_c_report_log_d.cpg,m_c_report_log_d.fpg,m_c_report_log_d.user_agent,m_c_report_log_d.client,m_c_report_log_d.province,m_c_report_log_d.is_pay,m_c_report_log_d.visited_at,m_c_report_log_d.statdate
appuAhZGRFx3075,u_587700b963ad3_zIQhWk5w,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; JMM-AL00 Build/HONORJMM-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/1224 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,浙江省,1,2018-11-17 00:33:15.0,20181117
appfQbAvae37653,u_5925402c9c483_nkpUs8hc,p_5b1cdc6eb1425_e8ZajETD,p_5b1cdc6eb1425_e8ZajETD,NULL,NULL,"Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河南省,1,2018-11-17 00:33:15.0,20181117
appuAhZGRFx3075,u_lp_1519737380_5a955a24d49a0_iaoRdM,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO A59s Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.1321(0x26070030) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:33:15.0,20181117
appn7n2xNJL4210,u_5beef14addd60_Hgrx3PDxUR,l_5be91c1b837ef_HCIsl1DH,p_5b447964c8667_WOoTDqUg,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; MHA-AL00 Build/HUAWEIMHA-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/5690 MicroMessenger/6.7.3.1360(0x2607033A) NetType/WIFI Language/zh_CN Process/tools",1,河南省,0,2018-11-17 00:33:15.0,20181117
appG1VMUALC2470,u_584d567075b66_OTJcrwEq,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,江苏省,1,2018-11-17 00:33:15.0,20181117
appz8yaWfdt4298,u_5bbb7f114a598_KiKNRYiDSi,p_5a66fbe7a0e60_jbWxT665,p_5a66fbe7a0e60_jbWxT665,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1.1; R7Plusm Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/1350 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,河南省,1,2018-11-17 00:33:15.0,20181117
appuAhZGRFx3075,u_lp_1519737380_5a955a24d49a0_iaoRdM,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO A59s Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.1321(0x26070030) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:33:15.0,20181117
appRY9yTVR18157,u_58e09fc12b5ff_szJHxaNA,a_5bee28f5f3d06_pCUqZo6w,p_5a20c12e32b58_KCoYski0,NULL,NULL,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 MicroMessenger/6.5.2.501 NetType/WIFI WindowsWechat QBCore/3.43.901.400 QQBrowser/9.0.2524.400",1,河北省,1,2018-11-17 00:33:16.0,20181117
app0YwvuKEO9579,u_5b0808f2c6d80_s1G5uJr8G6,l_5bda535878128_iifOVq1L,l_5bda535878128_iifOVq1L,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/5263 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,吉林省,1,2018-11-17 00:33:16.0,20181117
appcwq6VQRb1722,u_59dcc5f2c2a53_dgrB4lvO,p_5b8ceae74ca0b_HO5AXHUJ,p_5b8ceae74ca0b_HO5AXHUJ,NULL,NULL,"Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,四川省,1,2018-11-17 00:33:16.0,20181117
appuOkxjE6C6619,u_5a6c92b8dce0a_rlofIbVNVV,p_5af2b2c9cc905_9CMBaHqv,p_5af2b2c9cc905_9CMBaHqv,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; M2017 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MicroMessenger/6.7.2.1340(0x2607023A) NetType/WIFI Language/zh_CN",1,新疆,0,2018-11-17 00:33:16.0,20181117
appil799wiP6448,u_5beef14bb4979_f3OvfxQQ9w,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,0,2018-11-17 00:33:16.0,20181117
appShZ6n88R9460,u_5bed9935a3038_R9CGsOxrUM,v_5be595af4df37_1aP34UHu,p_5a6aef57b9ffa_fNADbn7m,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/en",1,香港,0,2018-11-17 00:33:16.0,20181117
appD8HBomSz1993,u_5b434859a6b67_AiCTlQpUac,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OPPO A73 Build/N6F26Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/2865 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,福建省,1,2018-11-17 00:33:16.0,20181117
app6Wf7NMsr4708,u_5a885dd7a3d91_ImAExKnF9Y,v_5bee7bd439b43_X8tuz1z7,v_5bee7bd439b43_X8tuz1z7,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,湖北省,1,2018-11-17 00:33:16.0,20181117
appF1n7F6Uh6593,u_5beef14b925a8_YmvAfo7AqC,c_59ba369899f83_XucSGyjw3330,c_59ba369899f83_XucSGyjw3330,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E216 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,海南省,0,2018-11-17 00:33:16.0,20181117
appdaYPx1ym7636,u_5ac0f01ae3c30_hU5IOVOl1F,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Mobile/14B100 MicroMessenger/6.7.1 NetType/WIFI Language/zh_CN",1,上海,0,2018-11-17 00:33:16.0,20181117
appuAhZGRFx3075,o4iKlvzxigVdDyqclmWeaVH4Y1sc,p_593e909198529_W7iz8QpI,p_593e909198529_W7iz8QpI,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Mobile/14A456 MicroMessenger/6.6.6 NetType/WIFI Language/zh_CN",1,上海,1,2018-11-17 00:33:16.0,20181117
appTCVlUyvG2205,u_5bc72e77a493c_K3L1gqahKC,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69 MicroMessenger/6.7.2 NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:33:16.0,20181117
appBxnI6qm12021,u_5bea3650008d2_OSDdM3BYd9,p_5b23b4fb6b6c3_Q4iMoEAz,p_5b23b4fb6b6c3_Q4iMoEAz,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; MI PAD 4 PLUS Build/OPM1.171019.019; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044208 Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/WIFI Language/zh_CN Process/tools",1,江西省,1,2018-11-17 00:33:16.0,20181117
appSd32JWba9510,u_5aa606aa9bc5f_P4llUoKtW7,l_5971e2b122cd0_eiyPEKX5,l_5971e2b122cd0_eiyPEKX5,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.6.5 NetType/WIFI Language/zh_CN",1,广西,0,2018-11-17 00:33:16.0,20181117
appTCVlUyvG2205,u_5bc72e77a493c_K3L1gqahKC,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69 MicroMessenger/6.7.2 NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:33:16.0,20181117
appBun7msXX5822,u_5bac2341585ef_IaWuzHPHrB,c_5bbb8fdf99732_sWyBrEri5394,c_5bbb8fdf99732_sWyBrEri5394,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/4G Language/zh_CN Process/tools",1,四川省,1,2018-11-17 00:33:16.0,20181117
appuAhZGRFx3075,u_5b7787b0dddfc_oGf2ZMGugr,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1.1; vivo X7Plus Build/LMY47V; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/7297 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,重庆,1,2018-11-17 00:33:16.0,20181117
appUsw9709z7391,u_5beef14b98a9f_JnBgVku2OT,p_5ba1e89259181_LzXrEumY,p_5ba1e89259181_LzXrEumY,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,江苏省,0,2018-11-17 00:33:16.0,20181117
appYFsyUsfe7593,u_5a419f4c65540_sKPNiMec4v,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; FRD-AL10 Build/HUAWEIFRD-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/296 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:33:16.0,20181117
appo7B5ffDw2553,u_5b4d578b8a6ae_xFs7AKXMlg,a_5b5844a6523f3_aKmozpnW,p_5b496ef5eb9dc_3rtBzUPC,NULL,NULL,"Mozilla/5.0 (iPad; CPU OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,佛罗里达,1,2018-11-17 00:33:16.0,20181117
appu5NFk25g1261,u_5bebd540be5bb_1QbtLJT4ol,p_5bd01ea0627fa_Xsl2qokA,p_5bd01ea0627fa_Xsl2qokA,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; vivo X21 Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044403 Mobile Safari/537.36 MMWEBID/8002 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,浙江省,1,2018-11-17 00:33:16.0,20181117
appYDfMcMtV2307,u_5a888b3ad846d_n8GoWc8dWg,p_5b741fc690f9a_3CnHrWpJ,p_5b741fc690f9a_3CnHrWpJ,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/en",1,加利福尼亚,1,2018-11-17 00:33:16.0,20181117
appYFsyUsfe7593,u_5a419f4c65540_sKPNiMec4v,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; FRD-AL10 Build/HUAWEIFRD-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/296 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,1,2018-11-17 00:33:16.0,20181117
app9VgIjX2R7313,u_5bec4a3ae9ba8_Hf7AYpeI0J,v_5be3208e0e45b_BAfMT4rC,p_5bd2bb64911bd_eGTOcFSR,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.1; OPPO A59s Build/LMY47I; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.2.1240(0x26060235) NetType/WIFI Language/zh_CN",1,北京,0,2018-11-17 00:33:16.0,20181117
appStPxjhG74573,u_5beef12d54a78_knstmLJwpG,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.1; OPPO R11s Build/NMF26X; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/8320 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/tools",1,福建省,0,2018-11-17 00:33:16.0,20181117
appYDfMcMtV2307,u_5a888b3ad846d_n8GoWc8dWg,p_5b741fc690f9a_3CnHrWpJ,p_5b741fc690f9a_3CnHrWpJ,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A404 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/en",1,加利福尼亚,1,2018-11-17 00:33:16.0,20181117
app6Wf7NMsr4708,u_5a895add49437_J32LYtQmpL,v_5aac010b2ff7b_ANXnR93W,p_5abef8d1a00f9_PGtMF1Ir,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,上海,1,2018-11-17 00:33:16.0,20181117
appTCVlUyvG2205,u_5bd981fae7178_yjVFWA8zEH,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; SUGAR F9 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.3.1260(0x26060339) NetType/WIFI Language/zh_CN",1,山西省,0,2018-11-17 00:33:16.0,20181117
appBhE0w7qR5334,u_5beee8ca9d1b9_fE4JTC1Tcq,l_5bcd7b2828d66_UEnNgLTJ,l_5bcd7b2828d66_UEnNgLTJ,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; EVA-AL10 Build/HUAWEIEVA-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/3647 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,湖南省,0,2018-11-17 00:33:16.0,20181117
appz8yaWfdt4298,u_5a6c30e2c1b80_aIdpFbIoKP,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_2_5 like Mac OS X) AppleWebKit/604.5.6 (KHTML, like Gecko) Mobile/15D60 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,江西省,1,2018-11-17 00:33:16.0,20181117
appRY9yTVR18157,u_5848a7c0f00d0_CCPduvPN,a_5bee28f5f3d06_pCUqZo6w,p_5a20c12e32b58_KCoYski0,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.6.7.1321(0x26060739) NetType/4G Language/zh_CN",1,河南省,1,2018-11-17 00:33:16.0,20181117
app1EJW1vpb1822,u_5ba04e1e2a6cc_o0RmBeMwvJ,a_5ba5aaabc8b40_9pu8eZWE,p_5b8961e76d155_aHubUVcB,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; OPPO A57 Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/4196 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,新疆,1,2018-11-17 00:33:16.0,20181117
appQuTxY0nu6161,u_5b267469a5c30_dceAaYgv3I,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.0; SM-G9208 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/1793 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,陕西省,0,2018-11-17 00:33:16.0,20181117
app6Wf7NMsr4708,u_5ab30f756f472_PV4O5qJSWf,p_5b892ae221770_nAuRXym4,p_5b892ae221770_nAuRXym4,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.1; vivo X20A Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/2203 MicroMessenger/6.7.3.1360(0x2607033A) NetType/4G Language/zh_CN Process/tools",1,江苏省,0,2018-11-17 00:33:16.0,20181117
appXbY8gBu74000,u_59d108f640bb1_qrezucAN,a_5adb78881dc71_SeInSBN2,p_5aae5f4d70fe3_YFep6Yb7,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:33:16.0,20181117
appWlJwPeGv5528,u_5beef14c7b458_cthKT8V4lq,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 7.1.2; Redmi 5 Plus Build/N2G47H; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/67.0.3396.87 XWEB/463 MMWEBSDK/180803 Mobile Safari/537.36 MMWEBID/760 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/toolsmp",1,江苏省,0,2018-11-17 00:33:16.0,20181117
appD8HBomSz1993,u_5bac369963067_Ih6usnUnye,p_5bc8519c2cf51_d9dA0rwe,p_5bc8519c2cf51_d9dA0rwe,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15F79 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_TW",1,广东省,1,2018-11-17 00:33:17.0,20181117
app4XbVm6XD4222,u_5beef0ae393f0_rcp3IaiTUz,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; HUAWEI NXT-AL10 Build/HUAWEINXT-AL10; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044304 Mobile Safari/537.36 MMWEBID/8277 MicroMessenger/6.7.3.1360(0x26070339) NetType/4G Language/zh_CN Process/toolsmp",1,广西,0,2018-11-17 00:33:17.0,20181117
appRY9yTVR18157,u_584d39daa7ade_sNH2yRsO,a_5bee27f8d3359_unx1AFFz,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; ANE-TL00 Build/HUAWEIANE-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/833 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,湖南省,1,2018-11-17 00:33:17.0,20181117
app3mnWavno3585,u_5beef14c5535f_uBw5mTkDX0,p_5b23b4fb6b6c3_Q4iMoEAz,p_5b23b4fb6b6c3_Q4iMoEAz,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,河北省,0,2018-11-17 00:33:17.0,20181117
appNkfgmXsw3173,u_5beafdc6d7018_notjcnQpsZ,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16A366 MicroMessenger/6.7.1 NetType/WIFI Language/ja",1,辽宁省,1,2018-11-17 00:33:17.0,20181117
app3ReoZwCZ5744,u_5a4ed13ea870e_RJA6R7ycQJ,p_5be93979abada_o0clzy6t,p_5be93979abada_o0clzy6t,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,北京,1,2018-11-17 00:33:17.0,20181117
appHsbVxJAI2430,u_5bed91258cca6_gTvTWFG1Yu,NULL,NULL,NULL,NULL,"Mozilla/5.0 (Linux; Android 8.0; VTR-AL00 Build/HUAWEIVTR-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044307 Mobile Safari/537.36 MMWEBID/5769 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,广东省,0,2018-11-17 00:33:17.0,20181117
appALtwT09F6507,u_5a70c0eb084ca_WQfJQ6oTOT,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/603.3.8 (KHTML, like Gecko) Mobile/14G60 MicroMessenger/6.7.0 NetType/4G Language/zh_CN",1,四川省,1,2018-11-17 00:33:17.0,20181117
appuAhZGRFx3075,u_5bec56c62a2c8_d4T9VpaTsm,p_593e909198529_W7iz8QpI,p_593e909198529_W7iz8QpI,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,广东省,1,2018-11-17 00:33:17.0,20181117
appG1VMUALC2470,u_584d567075b66_OTJcrwEq,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 11_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15G77 MicroMessenger/6.7.3(0x16070321) NetType/4G Language/zh_CN",1,江苏省,1,2018-11-17 00:33:17.0,20181117
app83NkGEBj1906,u_5beca39c4478a_wO3BJAQumj,p_5ab20d98d91f2_O8Fzv7EV,p_5ab20d98d91f2_O8Fzv7EV,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/16B92 MicroMessenger/6.7.3(0x16070321) NetType/WIFI Language/zh_CN",1,广东省,1,2018-11-17 00:33:17.0,20181117
app7zsSshi97460,u_5bd870151c654_3DtI6yVaVm,i_5bd31296f3be4_83tRisNb,i_5bd31296f3be4_83tRisNb,NULL,NULL,"Mozilla/5.0 (Linux; Android 6.0.1; OPPO R9s Plus Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MicroMessenger/6.7.3.1360(0x26070333) NetType/WIFI Language/zh_CN Process/tools",1,黑龙江省,0,2018-11-17 00:33:17.0,20181117
appRY9yTVR18157,u_5848e06aa2aa1_DcRjvICd,a_5bee286ab45e3_7S5KaFjE,p_5a20c170633d3_YVpdjHrT,NULL,NULL,"Mozilla/5.0 (Linux; Android 5.0.2; Redmi Note 2 Build/LRX22G; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/57.0.2987.132 MQQBrowser/6.2 TBS/044306 Mobile Safari/537.36 MMWEBID/9275 MicroMessenger/6.7.3.1360(0x26070339) NetType/WIFI Language/zh_CN Process/tools",1,江苏省,1,2018-11-17 00:33:17.0,20181117
appTCVlUyvG2205,u_5bc72e77a493c_K3L1gqahKC,NULL,NULL,NULL,NULL,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Mobile/13F69 MicroMessenger/6.7.2 NetType/WIFI Language/zh_CN",1,广东省,0,2018-11-17 00:33:17.0,20181117
